state_code,district_code,level_name,statename,districtname,date,value,variable,graph_title
8,119,district,Rajasthan,Ajmer,2015-01-01,69.90,"sector : total; Gender : Female; Response : No Problem; Age : 45-49 Years; Indicator : Getting Medical Help for Self: Getting Money Needed for Treatment","Availability of Medical Help (for Women) by Age and District (percent, Source: NFHS)"
8,110,district,Rajasthan,Jaipur,2015-01-01,66.40,"sector : total; Gender : Female; Response : No Problem; Age : 45-49 Years; Indicator : Getting Medical Help for Self: Getting Money Needed for Treatment","Availability of Medical Help (for Women) by Age and District (percent, Source: NFHS)"
8,111,district,Rajasthan,Sikar,2015-01-01,65.30,"sector : total; Gender : Female; Response : No Problem; Age : 45-49 Years; Indicator : Getting Medical Help for Self: Getting Money Needed for Treatment","Availability of Medical Help (for Women) by Age and District (percent, Source: NFHS)"
8,112,district,Rajasthan,Nagaur,2015-01-01,49.30,"sector : total; Gender : Female; Response : No Problem; Age : 45-49 Years; Indicator : Getting Medical Help for Self: Getting Money Needed for Treatment","Availability of Medical Help (for Women) by Age and District (percent, Source: NFHS)"
8,113,district,Rajasthan,Jodhpur,2015-01-01,64.20,"sector : total; Gender : Female; Response : No Problem; Age : 45-49 Years; Indicator : Getting Medical Help for Self: Getting Money Needed for Treatment","Availability of Medical Help (for Women) by Age and District (percent, Source: NFHS)"
8,114,district,Rajasthan,Jaisalmer,2015-01-01,58.30,"sector : total; Gender : Female; Response : No Problem; Age : 45-49 Years; Indicator : Getting Medical Help for Self: Getting Money Needed for Treatment","Availability of Medical Help (for Women) by Age and District (percent, Source: NFHS)"
8,115,district,Rajasthan,Barmer,2015-01-01,55.10,"sector : total; Gender : Female; Response : No Problem; Age : 45-49 Years; Indicator : Getting Medical Help for Self: Getting Money Needed for Treatment","Availability of Medical Help (for Women) by Age and District (percent, Source: NFHS)"
8,116,district,Rajasthan,Jalor,2015-01-01,37.90,"sector : total; Gender : Female; Response : No Problem; Age : 45-49 Years; Indicator : Getting Medical Help for Self: Getting Money Needed for Treatment","Availability of Medical Help (for Women) by Age and District (percent, Source: NFHS)"
8,117,district,Rajasthan,Sirohi,2015-01-01,68.60,"sector : total; Gender : Female; Response : No Problem; Age : 45-49 Years; Indicator : Getting Medical Help for Self: Getting Money Needed for Treatment","Availability of Medical Help (for Women) by Age and District (percent, Source: NFHS)"
8,118,district,Rajasthan,Pali,2015-01-01,66.20,"sector : total; Gender : Female; Response : No Problem; Age : 45-49 Years; Indicator : Getting Medical Help for Self: Getting Money Needed for Treatment","Availability of Medical Help (for Women) by Age and District (percent, Source: NFHS)"
8,128,district,Rajasthan,Baran,2015-01-01,55.20,"sector : total; Gender : Female; Response : No Problem; Age : 45-49 Years; Indicator : Getting Medical Help for Self: Getting Money Needed for Treatment","Availability of Medical Help (for Women) by Age and District (percent, Source: NFHS)"
8,120,district,Rajasthan,Tonk,2015-01-01,60.60,"sector : total; Gender : Female; Response : No Problem; Age : 45-49 Years; Indicator : Getting Medical Help for Self: Getting Money Needed for Treatment","Availability of Medical Help (for Women) by Age and District (percent, Source: NFHS)"
8,121,district,Rajasthan,Bundi,2015-01-01,80.30,"sector : total; Gender : Female; Response : No Problem; Age : 45-49 Years; Indicator : Getting Medical Help for Self: Getting Money Needed for Treatment","Availability of Medical Help (for Women) by Age and District (percent, Source: NFHS)"
8,122,district,Rajasthan,Bhilwara,2015-01-01,58.20,"sector : total; Gender : Female; Response : No Problem; Age : 45-49 Years; Indicator : Getting Medical Help for Self: Getting Money Needed for Treatment","Availability of Medical Help (for Women) by Age and District (percent, Source: NFHS)"
8,123,district,Rajasthan,Rajsamand,2015-01-01,58.50,"sector : total; Gender : Female; Response : No Problem; Age : 45-49 Years; Indicator : Getting Medical Help for Self: Getting Money Needed for Treatment","Availability of Medical Help (for Women) by Age and District (percent, Source: NFHS)"
8,124,district,Rajasthan,Dungarpur,2015-01-01,56.20,"sector : total; Gender : Female; Response : No Problem; Age : 45-49 Years; Indicator : Getting Medical Help for Self: Getting Money Needed for Treatment","Availability of Medical Help (for Women) by Age and District (percent, Source: NFHS)"
8,125,district,Rajasthan,Banswara,2015-01-01,48.30,"sector : total; Gender : Female; Response : No Problem; Age : 45-49 Years; Indicator : Getting Medical Help for Self: Getting Money Needed for Treatment","Availability of Medical Help (for Women) by Age and District (percent, Source: NFHS)"
8,126,district,Rajasthan,Chittaurgarh,2015-01-01,74.20,"sector : total; Gender : Female; Response : No Problem; Age : 45-49 Years; Indicator : Getting Medical Help for Self: Getting Money Needed for Treatment","Availability of Medical Help (for Women) by Age and District (percent, Source: NFHS)"
8,127,district,Rajasthan,Kota,2015-01-01,72.70,"sector : total; Gender : Female; Response : No Problem; Age : 45-49 Years; Indicator : Getting Medical Help for Self: Getting Money Needed for Treatment","Availability of Medical Help (for Women) by Age and District (percent, Source: NFHS)"
8,130,district,Rajasthan,Udaipur,2015-01-01,69.60,"sector : total; Gender : Female; Response : No Problem; Age : 45-49 Years; Indicator : Getting Medical Help for Self: Getting Money Needed for Treatment","Availability of Medical Help (for Women) by Age and District (percent, Source: NFHS)"
8,131,district,Rajasthan,Pratapgarh,2015-01-01,30.40,"sector : total; Gender : Female; Response : No Problem; Age : 45-49 Years; Indicator : Getting Medical Help for Self: Getting Money Needed for Treatment","Availability of Medical Help (for Women) by Age and District (percent, Source: NFHS)"
9,132,district,Uttar Pradesh,Saharanpur,2015-01-01,58.00,"sector : total; Gender : Female; Response : No Problem; Age : 45-49 Years; Indicator : Getting Medical Help for Self: Getting Money Needed for Treatment","Availability of Medical Help (for Women) by Age and District (percent, Source: NFHS)"
9,133,district,Uttar Pradesh,Muzaffarnagar,2015-01-01,60.30,"sector : total; Gender : Female; Response : No Problem; Age : 45-49 Years; Indicator : Getting Medical Help for Self: Getting Money Needed for Treatment","Availability of Medical Help (for Women) by Age and District (percent, Source: NFHS)"
9,134,district,Uttar Pradesh,Bijnor,2015-01-01,75.90,"sector : total; Gender : Female; Response : No Problem; Age : 45-49 Years; Indicator : Getting Medical Help for Self: Getting Money Needed for Treatment","Availability of Medical Help (for Women) by Age and District (percent, Source: NFHS)"
9,135,district,Uttar Pradesh,Moradabad,2015-01-01,69.30,"sector : total; Gender : Female; Response : No Problem; Age : 45-49 Years; Indicator : Getting Medical Help for Self: Getting Money Needed for Treatment","Availability of Medical Help (for Women) by Age and District (percent, Source: NFHS)"
9,136,district,Uttar Pradesh,Rampur,2015-01-01,83.70,"sector : total; Gender : Female; Response : No Problem; Age : 45-49 Years; Indicator : Getting Medical Help for Self: Getting Money Needed for Treatment","Availability of Medical Help (for Women) by Age and District (percent, Source: NFHS)"
9,137,district,Uttar Pradesh,Jyotiba Phule Nagar,2015-01-01,77.60,"sector : total; Gender : Female; Response : No Problem; Age : 45-49 Years; Indicator : Getting Medical Help for Self: Getting Money Needed for Treatment","Availability of Medical Help (for Women) by Age and District (percent, Source: NFHS)"
8,129,district,Rajasthan,Jhalawar,2015-01-01,40.80,"sector : total; Gender : Female; Response : No Problem; Age : 45-49 Years; Indicator : Getting Medical Help for Self: Getting Money Needed for Treatment","Availability of Medical Help (for Women) by Age and District (percent, Source: NFHS)"
9,138,district,Uttar Pradesh,Meerut,2015-01-01,64.90,"sector : total; Gender : Female; Response : No Problem; Age : 45-49 Years; Indicator : Getting Medical Help for Self: Getting Money Needed for Treatment","Availability of Medical Help (for Women) by Age and District (percent, Source: NFHS)"
9,139,district,Uttar Pradesh,Baghpat,2015-01-01,79.70,"sector : total; Gender : Female; Response : No Problem; Age : 45-49 Years; Indicator : Getting Medical Help for Self: Getting Money Needed for Treatment","Availability of Medical Help (for Women) by Age and District (percent, Source: NFHS)"
9,140,district,Uttar Pradesh,Ghaziabad,2015-01-01,75.60,"sector : total; Gender : Female; Response : No Problem; Age : 45-49 Years; Indicator : Getting Medical Help for Self: Getting Money Needed for Treatment","Availability of Medical Help (for Women) by Age and District (percent, Source: NFHS)"
9,141,district,Uttar Pradesh,Gautam Buddha Nagar,2015-01-01,51.70,"sector : total; Gender : Female; Response : No Problem; Age : 45-49 Years; Indicator : Getting Medical Help for Self: Getting Money Needed for Treatment","Availability of Medical Help (for Women) by Age and District (percent, Source: NFHS)"
9,142,district,Uttar Pradesh,Bulandshahr,2015-01-01,78.60,"sector : total; Gender : Female; Response : No Problem; Age : 45-49 Years; Indicator : Getting Medical Help for Self: Getting Money Needed for Treatment","Availability of Medical Help (for Women) by Age and District (percent, Source: NFHS)"
9,143,district,Uttar Pradesh,Aligarh,2015-01-01,67.50,"sector : total; Gender : Female; Response : No Problem; Age : 45-49 Years; Indicator : Getting Medical Help for Self: Getting Money Needed for Treatment","Availability of Medical Help (for Women) by Age and District (percent, Source: NFHS)"
9,144,district,Uttar Pradesh,Mahamaya Nagar,2015-01-01,61.20,"sector : total; Gender : Female; Response : No Problem; Age : 45-49 Years; Indicator : Getting Medical Help for Self: Getting Money Needed for Treatment","Availability of Medical Help (for Women) by Age and District (percent, Source: NFHS)"
9,145,district,Uttar Pradesh,Mathura,2015-01-01,65.30,"sector : total; Gender : Female; Response : No Problem; Age : 45-49 Years; Indicator : Getting Medical Help for Self: Getting Money Needed for Treatment","Availability of Medical Help (for Women) by Age and District (percent, Source: NFHS)"
9,148,district,Uttar Pradesh,Mainpuri,2015-01-01,46.90,"sector : total; Gender : Female; Response : No Problem; Age : 45-49 Years; Indicator : Getting Medical Help for Self: Getting Money Needed for Treatment","Availability of Medical Help (for Women) by Age and District (percent, Source: NFHS)"
9,149,district,Uttar Pradesh,Budaun,2015-01-01,76.70,"sector : total; Gender : Female; Response : No Problem; Age : 45-49 Years; Indicator : Getting Medical Help for Self: Getting Money Needed for Treatment","Availability of Medical Help (for Women) by Age and District (percent, Source: NFHS)"
9,150,district,Uttar Pradesh,Bareilly,2015-01-01,66.10,"sector : total; Gender : Female; Response : No Problem; Age : 45-49 Years; Indicator : Getting Medical Help for Self: Getting Money Needed for Treatment","Availability of Medical Help (for Women) by Age and District (percent, Source: NFHS)"
9,151,district,Uttar Pradesh,Pilibhit,2015-01-01,63.30,"sector : total; Gender : Female; Response : No Problem; Age : 45-49 Years; Indicator : Getting Medical Help for Self: Getting Money Needed for Treatment","Availability of Medical Help (for Women) by Age and District (percent, Source: NFHS)"
9,152,district,Uttar Pradesh,Shahjahanpur,2015-01-01,52.70,"sector : total; Gender : Female; Response : No Problem; Age : 45-49 Years; Indicator : Getting Medical Help for Self: Getting Money Needed for Treatment","Availability of Medical Help (for Women) by Age and District (percent, Source: NFHS)"
9,153,district,Uttar Pradesh,Kheri,2015-01-01,50.10,"sector : total; Gender : Female; Response : No Problem; Age : 45-49 Years; Indicator : Getting Medical Help for Self: Getting Money Needed for Treatment","Availability of Medical Help (for Women) by Age and District (percent, Source: NFHS)"
9,154,district,Uttar Pradesh,Sitapur,2015-01-01,49.80,"sector : total; Gender : Female; Response : No Problem; Age : 45-49 Years; Indicator : Getting Medical Help for Self: Getting Money Needed for Treatment","Availability of Medical Help (for Women) by Age and District (percent, Source: NFHS)"
9,155,district,Uttar Pradesh,Hardoi,2015-01-01,19.30,"sector : total; Gender : Female; Response : No Problem; Age : 45-49 Years; Indicator : Getting Medical Help for Self: Getting Money Needed for Treatment","Availability of Medical Help (for Women) by Age and District (percent, Source: NFHS)"
9,146,district,Uttar Pradesh,Agra,2015-01-01,70.70,"sector : total; Gender : Female; Response : No Problem; Age : 45-49 Years; Indicator : Getting Medical Help for Self: Getting Money Needed for Treatment","Availability of Medical Help (for Women) by Age and District (percent, Source: NFHS)"
